gene,cirrhotic_endothelial,cirrhotic_macrophage-monocyte,cirrhotic_mesenchymal-HSC-myofibroblast,cirrhotic_other-or-unresolved,healthy_endothelial,healthy_macrophage-monocyte,healthy_mesenchymal-HSC-myofibroblast,healthy_other-or-unresolved
ERRFI1,0.09906673159633711,0.21965816127827947,0.16709640222492403,0.04836664796575546,0.22377141327630262,0.20586802968286216,0.5805981168596474,0.11387605764030923
RP11-431K24.1,0.002809751219949263,0.010509717590574051,0.016079309744125445,0.002728469377082662,0.008608364325636525,0.003771422486411239,0.02329498816715246,0.0029341455439813933
SLC45A1,0.031342378068611385,0.002802515334931984,0.031371105004708015,0.007885182353023993,0.0351718884809616,0.0033444587710492663,0.06427495339114915,0.0042308940470837135
RERE,0.5172448409787184,0.33447112223962205,0.3809536332165502,0.24594009065396125,0.48871249108262116,0.2848152647184786,0.3421141693725049,0.26833334193534447
RP5-1115A15.1,0.002594716395976021,0.00341919249840457,0,0.00481636281724386,0.00808576643590725,0.0038377092630026244,1.503522361978301e-4,0.0019937256841422793
ENO1,2.8747352625191946,3.8956042805654563,2.6745857187677404,3.4505382265227107,1.9902412087173103,3.030600704783468,1.8222406946893481,2.7659798349492744
ENO1-AS1,0.016425653675178405,0.017450242100526713,0.014122031131216451,0.016288339035568377,0.014798390658984011,0.015187911240710242,0.008002990470117032,0.0217535538102258
GPR157,0.024513251808330687,0.030698217116921046,0.030099359177534035,0.02433680107615497,0.030760999829158794,0.04387685400105528,0.06769103260970778,0.050164152567870164
MIR34AHG,0.016705699409987222,0.015436293234781767,0.02475924501409122,0.005646029264253085,0.01617937644463572,0.009682910395360629,0.024145301754579553,0.007571482638373833
RP3-510D11.2,0.019878077434547007,0.010001577021950871,0.021545029349485822,0.008269277053530654,0.012407327855315592,0.004284140509806448,0.011080289016929288,0.0026537077601796423
H6PD,0.20144741108928726,0.18917865047888208,0.24071144083273058,0.09710915774865925,0.1609241458068774,0.15410354048146202,0.19351869318919368,0.1538798980270002
SPSB1,0.08106150700532862,0.045480845103950375,0.21337783671199878,0.029599588776767223,0.05589939618692049,0.01966703231991252,0.09105840575691317,0.016211937699496262
SLC25A33,0.10782183254936013,0.1488533054012062,0.0653579427920582,0.10454821437147335,0.16113415784144797,0.16046113608069762,0.17228526718753567,0.14771251069176108
TMEM201,0.04643699622530131,0.019693520969342564,0.017701852496320027,0.013062149527128577,0.04065859285082864,0.0158180143433841,0.027691482595155522,0.013891585691617693
PIK3CD,0.05919023324053225,0.1968959523020994,0.07132930208721598,0.20157632981992502,0.07736279590458378,0.2443499624139361,0.0832805773014176,0.2863939045404776
PIK3CD-AS2,0.0051843037766618055,0.0320088539071639,0.03536847070674902,0.011217359395806707,0.018796882599346313,0.013788945680069165,0.018654389565163024,0.019596763755498587
CLSTN1,0.4040555059273437,0.24163490792927778,0.33052915807966543,0.24885646469398945,0.37631443583798374,0.20180390657472988,0.30295742380276375,0.2418203227118068
CTNNBIP1,0.3002278476219121,0.26750333436582446,0.11958360425763771,0.1673833031702725,0.2728057914542851,0.261952107541378,0.17212253165177097,0.2195325471504756
LZIC,0.20127563327178355,0.19928005649323158,0.19079138588848657,0.19381113971642522,0.197893741130058,0.18858761847492178,0.224166825163712,0.20123592515804944
NMNAT1,0.11630224176054468,0.07369768358413997,0.08172589463607578,0.053390284184519576,0.12289213983337405,0.06080188850365281,0.10581095247571436,0.06719399240993687
RBP7,5.633542525867622,0.3812336668764467,0.16462666041230187,0.06283334791670585,3.4980376308622945,0.43715048572927134,0.030671974674080695,0.0411057626461884
UBE4B,0.1286692190557638,0.11752530381706809,0.10351471313012303,0.09485189117073431,0.14202278603977017,0.11624169020412459,0.10375435499431357,0.13295155728631128
KIF1B,0.20132800036262252,0.14399586791112362,0.12393091608714912,0.09396167208073677,0.2858614225249464,0.15584329257667498,0.1915124470274147,0.12150229909530204
PGD,0.15725755594795027,0.318385990133595,0.1297414809109152,0.12493884766353187,0.09312613948893143,0.31679567419647536,0.09831731743530803,0.14289948876000583
APITD1-CORT,0.0012986962483122466,0.0021363534119613983,4.2383407167347786e-4,0.0016152896422896503,0.0019106553247176653,0.0015235128523230052,0,8.702375810821985e-4
APITD1,0.042739336217240166,0.04943239940509984,0.04322137049461001,0.023661919608267926,0.03319996925468633,0.034346592299907434,0.059987317811903605,0.03536450539155707
CORT,9.692524445868921e-4,1.1229665181917768e-4,5.349050126376659e-4,0,0,0,0,0
DFFA,0.33751085396179176,0.22703934298772277,0.2084500139965022,0.1931366933758249,0.335189289561662,0.1844675046371377,0.3049632033706053,0.20095439085728092
PEX14,0.1012136430095333,0.091540100323436,0.10236014409114523,0.09351664794997888,0.08245396172431949,0.08396162923422172,0.08035797730549679,0.10068210610462626
CASZ1,0.04239723956868363,0.055221314461222255,0.030940372080201003,0.021739802820092205,0.04405148218411577,0.04213369791595037,0.04702309889011662,0.0427133479547246
RP4-734G22.3,7.137392725685748e-4,5.252623451386267e-4,0,4.503128413371337e-4,0,2.5179148381778945e-4,0.007245565938130219,3.4698174459645335e-4
TARDBP,0.3691083023892307,0.3695730793749098,0.25006457198110016,0.39231505775947484,0.5304372730834247,0.41555523942371575,0.43000356984079896,0.420805258318478
MASP2,0.008986732016815782,0.025187165342073263,0.0011687222625259791,0.01715241105475744,0.01447122896602041,0.008363316148289017,0.004374914150117547,0.005055207052909662
RP4-635E18.8,0.006674427520746889,0.004331524005317956,0.015310533265394954,0.0038576200935034597,0.009704340339430179,0.010647626204785474,0.022367368964421354,0.01896494855532923
SRM,0.6698093446788133,0.42388896132035164,0.7057495576546533,0.3827258701172125,0.39105164254398433,0.3799368027057739,0.3870419484206098,0.3945066194000886
EXOSC10,0.1799649424539397,0.13834571924486685,0.12212957019235092,0.14072906755223177,0.19336333631163463,0.1252871897298307,0.15085074811923152,0.15276093805354218
RP4-635E18.6,0.0074121793029499,0.005352261126204897,0.002049362190561787,0.0033475725353074876,0.0030388942675195966,0.002782298674795357,0,0.0025055940292643755
MTOR,0.06319415391421551,0.05350142531204308,0.047081795702130204,0.046070988706822254,0.0835347111096502,0.05830884564091507,0.04718250805376596,0.04716941773257605
UBIAD1,0.10864785845648282,0.1112169839442343,0.11735777056991364,0.152900569417848,0.11383176932263259,0.1071300948906114,0.14315023927686496,0.13668404354006483
FBXO2,0.023292584669998978,0.0860977248813198,0.04195819687142793,0.10908148512685663,0.019640798026837013,0.04613157589562462,0.018327297906685157,0.06680086819339816
FBXO44,0.06659786557502995,0.14345420453499838,0.12710922574957584,0.20567593572377751,0.0666906125375602,0.1439068733090165,0.13757623410120062,0.24919342179716958
FBXO6,0.10564535610900132,0.25835372274279106,0.09570807704473591,0.2380302766550074,0.1777880636995833,0.28052733639268945,0.09217761054314809,0.32071265064649296
MAD2L2,0.35389121106167737,0.3899293786882374,0.24685969760389298,0.38119552609173646,0.2309129496401618,0.3959356424289723,0.19371774576986567,0.4267632517753358
DRAXIN,0.016152387667601468,0.020364726520052324,0.022310781033948027,0.021266986208336815,0.03478764819039891,0.0363865066247204,0.047091842018650396,0.05239496235620451
AGTRAP,0.5101375243758238,0.6922771166953793,0.341907992430071,0.5331578534429928,0.5570502774272681,0.7019408669930044,0.20938554320843827,0.6657020398254221
C1orf167,0.05709250931706321,0.007286098011863323,0.051151727196654166,0.003141669396787788,0.08514642938046775,0.009297518373708544,0.07460664908132043,0.009001241132225144
MTHFR,0.22632698728234885,0.15804754259201495,0.15386637117229346,0.07374317961948675,0.31858430603578186,0.18957077314695375,0.25425241631991374,0.09822210792064077
CLCN6,0.06475012905848417,0.04556547407622663,0.06012656024041069,0.019127102679453688,0.06009676176972562,0.05472686080438252,0.06567829426289437,0.04299716740108955
NPPA-AS1,0.008115885559278923,0.010689799751702336,0.005564316301561915,0.005178051403432004,0.011578548138307498,0.011042899250912085,0.0022624177622754204,0.0068549848935943025
KIAA2013,0.28465869162504986,0.1982648853166211,0.16116735761146073,0.149336355603238,0.28278511830823194,0.1895845616421576,0.15438094065197375,0.1728413753392043
PLOD1,0.24873031837898035,0.08965514022439255,0.28053250961718684,0.03244873093696187,0.29047958655581774,0.07632464409217021,0.14043546097442194,0.035632238582497845
MFN2,0.10739808825298156,0.0883030286434613,0.09934267990510234,0.059965892579483676,0.10625586866545335,0.09414242591723722,0.10838681718430641,0.06520685004838468
MIIP,0.18480138736597007,0.22883068367685191,0.23513519608483036,0.21401698042340994,0.16934807449075093,0.20172568059972612,0.1657470078045649,0.2317462212789503
TNFRSF8,0.007812289193686539,0.02236236377969006,0.013670359227979163,0.004199623597291084,0.018285750400540614,0.01980227851340236,2.0668913846097118e-4,0.0022863284016435806
TNFRSF1B,0.45918269352296676,0.8070806141179949,0.204704655532917,0.6082727170906496,0.4131206904850938,0.9541186565088126,0.37613346468326364,0.6624102803525355
VPS13D,0.13711009001769858,0.10925139928025777,0.11652913618753703,0.09661752079344425,0.19577208359082537,0.10288142709776214,0.11500044923132573,0.1068702124485994
DHRS3,0.6276157248748195,0.4434595932872058,0.35292533234312606,0.38534178346710973,0.5699948928141678,0.5281531525826945,0.3751661496835888,0.5566667096302584
RP11-474O21.5,0.004515882500170143,0.0025082305064298,0.008911396931853107,0.0031488759132420967,0,0.0023441421025059634,0,0.00505712654214754
HNRNPCL1,0.0034425817342742145,0.005159775531507626,0.005402084570540493,0.006346853811683486,0.00785974133843528,0.006723170843030287,0.01016284932695348,0.01082147023677508
HNRNPCL2,0.002089451086908052,0.002603709102712909,8.993304754409486e-4,0.0011982256666007416,0.010117149654705677,0.002733716678878586,0.007590984146005152,0.004896837830893124
PDPN,0.12631396507532355,0.03179965082462248,0.2948325012386115,0.0020707819811605997,0.01375743120278506,0.00582795353646435,3.051588973058834e-4,9.997806081217448e-4
PRDM2,0.24571334562456412,0.27841033902616674,0.17921119347572512,0.3705721005800213,0.3243764310917249,0.36592981198800173,0.2782688905096952,0.44285210849921997
KAZN,0.07799481531988112,0.006213694865864551,0.13661873572164795,0.0022064112992107934,0.19203498926342574,0.00882280793065946,0.20028056287643217,0.003484837981976616
TMEM51-AS1,0.002083663546808504,0.007066135541873216,0.0036118190276405292,0,8.096139029855662e-4,0.0013434673861934378,0.0390636352338711,0.0018859250920439932
TMEM51,0.0836913901215557,0.1352455298932768,0.41038253680881054,0.006187931393944896,0.08672911619023908,0.09260869370689669,0.9452759493072056,0.010414080645290886
FHAD1,0.0033091754313549437,0.009350664067276518,0.008629159881981362,0.0016634712291354397,4.638028756149331e-4,0.0034501660161952146,0.017029603536935375,0.0032837937103412785
RP3-467K16.2,0.006368380490943828,4.1693537801171514e-4,0,7.175781296663908e-4,0.003861190408010725,1.953087273372786e-4,0,0
EFHD2,0.4423522838875232,0.9671965923434352,0.2384357239793285,0.5913902335204544,0.35392827261156534,1.2215654131677727,0.35414000102259063,1.0293031683169485
CTRC,0.002180324016587047,0.0012573264577601573,0.0019711884604705133,0.0010706196252223083,9.589733800543443e-4,0.002753101849515697,6.682021953114926e-4,0.003950306336696315
CASP9,0.03391781771540294,0.05391893483402587,0.03676313485180463,0.03602199893103319,0.0471647995745858,0.06750080372898097,0.100058298612507,0.053780282250769355
DNAJC16,0.09950249185104097,0.07593103464728987,0.055302306711834004,0.06631487393079365,0.14982836761158536,0.09222023627453735,0.06889172520913857,0.08185981221933958
AGMAT,0.019459793843250882,0.03324992459307664,0.008411103191615225,0.05197361163758611,0.02670828182066576,0.031464108036907676,0.04233220971542149,0.046957881961118796
DDI2,0.1461542075884423,0.12129931806392634,0.07709833148548041,0.06943504282178549,0.17974323406806753,0.13590656745414856,0.10706223029575755,0.08958327038532396
PLEKHM2,0.14334759443779269,0.09786982950762532,0.11083320379401822,0.04646586481270389,0.1659419173623358,0.09671962096471413,0.05131302967235427,0.06231590710594041
SLC25A34,0.006260650045292037,0.006308161055522445,0.019504895089859264,0.003804932648912467,0.01077450474426241,0.00563474511196623,0.01649597753897354,5.869844694498157e-4
RP11-169K16.4,0.026131075156524654,0.0015785422155231564,0.0012376380169852254,3.3813283589033904e-4,0.008298770968024043,2.0537329848830283e-4,0,0
TMEM82,0.003262595025345418,0.0029657053639315385,0.004209928700195303,0.0018027433540106722,0,0.0015608730412117343,0.002341514820759731,7.914165034457482e-4
FBLIM1,0.31740091909356166,0.1701301878600389,0.5067204064968284,0.16466184171687528,0.3777931274256768,0.27305504062670816,0.9634633644900807,0.4545694368085504
UQCRHL,0.26876122387057566,0.2854779018657375,0.42882922979817123,0.19160373972513117,0.2617702436488651,0.3902444391756066,0.8539181952255065,0.4273398429844415
FLJ37453,0.16446609478458604,0.13195131957228298,0.17169548951181576,0.11904739535841825,0.1443779991509376,0.10995465148526692,0.20889548721352671,0.1367758414550627
SPEN,0.18130409364486413,0.22267060712508688,0.13161011230966885,0.20959323945224415,0.25739731437995367,0.25359185211085644,0.3239540353146826,0.19420314899185565
ZBTB17,0.07974874671427165,0.07641908254449145,0.06824741364997655,0.08312219822770738,0.1135184085904269,0.08264265517726871,0.11822459660519212,0.08496690942436134
C1orf64,0.013426682878088956,3.153449137025532e-4,0.004335163639421897,7.470165904723301e-4,0.0012770279937895752,8.976354203602537e-4,0.0021106103336326182,0.002315235548627289
HSPB7,0.0028647264034915927,0.0019587647084871106,0.21444253809801297,0.0010954562800872235,0.0036775573739045615,8.398183146803266e-4,0.30850965330861313,0.0020066372381168517
EPHA2,0.2297398149001517,0.09574039013520301,0.1557231925288091,0.01704001180084981,0.19392730235324246,0.059321869515234944,0.26388340179665287,0.02546067688419621
RP11-276H7.2,0.0020417222498199153,0.0015008601570647066,0.003859318810156307,2.796927407427297e-4,0,4.325373936346555e-4,0.009490920312567664,4.344967853755334e-4
RP11-276H7.3,3.809008188377538e-4,0.004786512981495792,0,0.0011563706891890304,0.0037101754457779324,0.003493857118678777,0.0062615376596874914,4.545561234660384e-4
ARHGEF19,0.09511184166120518,0.046201851287534144,0.04352113283268982,0.04355200800897492,0.055506131205418446,0.035776938304695013,0.02014971435634302,0.037450648063848534
RSG1,0.012850675991118398,0.01499511313471686,0.014183178586713351,0.014914870757196143,0.012684262596177054,0.010301265584361974,0.0193817818783133,0.016786046678698856
FBXO42,0.0869981319611042,0.1083168694823654,0.08452195084826135,0.10142488534881726,0.13682977625399004,0.1284523008581263,0.1341339451125757,0.13676289014277931
SZRD1,0.43445217095577027,0.41517487205714126,0.43371707569714263,0.38665009936718187,0.4391239745508731,0.40574116738888,0.46940674564083523,0.42417871022871045
SPATA21,0.007163366102199983,0.005470677186357607,0.0013302147778082398,0.004797511997598279,0.007518635030440862,0.0051554611797655575,0.00996886005485993,0.008296570190088328
NECAP2,0.6896850799522888,0.5647844893730427,0.2125886122597158,0.6917949674827738,1.0930345352175257,0.6772488434371381,0.31918933296167323,0.7017586310834787
RP4-798A10.2,0.023417010626025744,0.015480320605078571,0.010865566878840377,0.022618286068726703,0.05547400870259016,0.021339156485056212,0.03072820970467761,0.018369614282103878
RP4-798A10.7,0.010727782460325104,0.013296602687830212,0.006476599660141778,0.01670656339076092,0.018809935923882703,0.021946233361576,0.02157021303445421,0.01720916490827645
NBPF1,0.057524854065896594,0.044854146838330444,0.050561719873712885,0.02225731540409845,0.05276437416065978,0.04059368797331285,0.05862564053340697,0.02110919238870513
CROCC,0.06778984561782742,0.06122269465835947,0.05530107331285109,0.06261085674864356,0.08051281011018213,0.05407228488574997,0.09093752486320998,0.08033782955739721
RP11-108M9.4,0.4007105671174861,0.3588349588775004,0.2670728810634812,0.18004728010459495,0.22628272703207397,0.28984496198767146,0.2108257584721229,0.22122656068443397
RP11-108M9.6,0.04991980673593055,0.039964827408928656,0.09809295065909923,0.050287169015378455,0.05008952221960125,0.039347878639234196,0.07082724400955047,0.07305240038896209
MFAP2,0.16302683888190214,0.04397647648215233,0.3139938235473918,0.006723112284413974,0.00892582712695717,0.0078887502892021,0.02419602718423008,0.0017535113299954718
ATP13A2,0.19686073155285352,0.11882545224027816,0.04486553267512806,0.10227772712310092,0.10620284416922088,0.12334197998548056,0.07000186641904321,0.10782569140599939
SDHB,0.6751417652023523,0.7639046197481298,0.7354101291662737,0.5500457479648065,0.6292174674363348,0.6113353619148156,0.7283080481387112,0.47608784268024357
PADI2,0.0026473914681145664,0.02499537465892059,9.231886715148841e-4,0.002495626820650967,0.00789494782012626,0.024207464352087125,0,0.0065567749034123055
PADI4,0.001565824227577016,0.016271384824734298,0.010271397995692454,0.013360305760735307,0.012289788900394283,0.0396739977545448,0.029485981246335002,0.010836294162121398
RCC2,0.22498511055168657,0.23032121253384882,0.10465334091345443,0.135324396188827,0.2088005680621288,0.24845445276403408,0.12766491134754487,0.18618370180565014
ARHGEF10L,0.02699145990958475,0.09275482958605746,0.09778796041471866,0.02133866736707858,0.023728213698406164,0.044168597399543125,0.2168018150460563,0.024995077136213267
IGSF21,0.0016172102563320751,0.04768625198564582,0.005300049670340223,0.0011864170171911942,0.019597215993878633,0.0340774811656954,0.0048275083009005244,0.0012863077609313607
KLHDC7A,0.0017456086858371744,0.011143092749850921,0,4.954941741776977e-4,0,0.002921734366605217,0.0088450494168319,0.0028307182781050827
ALDH4A1,0.028897891115464962,0.061131828955025204,0.01295478228953472,0.012711905014760726,0.06486195574311103,0.026736014625827375,0.05496903451914478,0.010770799715046468
IFFO2,0.057208846354708,0.08846393128685219,0.027639938579226548,0.04888183777402193,0.06870432610086931,0.0626298390103255,0.07136304028616651,0.07033201216108442
UBR4,0.22749389684573354,0.20004694551672536,0.22887715367435704,0.13697447563894616,0.3461792154458636,0.21874725368422232,0.19694280023811817,0.18729929268370155
RP1-43E13.2,0.026151094584012546,0.026153574277880638,0.026307476646202498,0.02373203497942021,0.02157910145194978,0.019612476994743583,0.01499344907700285,0.017605460058210627
EMC1,0.13189949263770412,0.0809502120254711,0.08160153606762939,0.07133674048113955,0.14207069571305503,0.09442380999827592,0.1304602269296211,0.09169013895850583
MRTO4,0.2563384725452348,0.19829893973710838,0.25308829366001145,0.14483563233625704,0.18567281373957964,0.15516368015995283,0.1441594361791934,0.1566433181728235
AKR7A3,0.019709353905386306,0.13745930536852805,0.00881567119566998,0.023804041346718388,0.013135100937061042,0.01046137662088738,0.01920204516570234,0.003300260744617981
AKR7A2,0.5710542994712096,0.6226181469248777,0.6638168917503143,0.4483399398410036,0.5426770554597278,0.4629180292663183,0.5237987293252007,0.41122988121363985
PQLC2,0.05393501916534506,0.05758710166891006,0.06104813085779561,0.04415135453622212,0.05663910691248233,0.04872185448720679,0.03994415792004327,0.03842686397449875
CAPZB,2.248218969565994,2.6835490645256326,2.192292941639345,2.9017081521563246,2.2562370131691525,2.675899738156612,2.0021557418979303,2.9049071691047814
MINOS1,2.2383182991637307,2.332852642802713,3.0824762756216915,1.815046393660519,1.7429702982033346,1.8341249658186984,2.6031594937428824,1.5722950684430719
NBL1,0.4305339353565517,0.06779956158165942,1.0096622627372625,0.0854875018028596,0.4517517386204804,0.05048710553967464,0.33368558693812805,0.0713022264965164
TMCO4,0.03787673643183898,0.0596139029468894,0.03756917107083889,0.06173218837101354,0.05735095450472435,0.053571639129416565,0.04803381894486122,0.06448962769404584
OTUD3,0.02663936593947241,0.020931407025145777,0.029192799100948196,0.025405949352668544,0.031991043592268974,0.03166129597257403,0.053666086053807294,0.03363678904230206
PLA2G2A,0.04693690631229261,0.15387394561901843,4.3772046734718115,0.05443439471819775,0.02112610404815008,0.007568004826019933,0.2598150689368485,0.0039413674428169935
PLA2G5,0.010965225611550137,0.0033764291103365067,1.1670789741526935,0.00401781020286943,0.029659229420275098,0.006405023284503821,1.4245786453191605,0.005706363800106292
PLA2G2D,0.0014236397581236886,0.009563038282592331,0,0.0034716993811833665,0.0032910261185637142,0.013339401244779187,0.008180577725967265,0.007664466147072862
UBXN10,0.0032143932846473103,0.006428905306702182,0.005404276523571475,0.0014798850664258696,0.00273035656237043,0.004203463261687681,0.0010096922038114768,0.0076737515664121875
CAMK2N1,0.02835833314045742,0.1573596471077643,0.5508131925139137,0.03678915253063491,0.024036808420126222,0.08709917086853286,0.8402463070379174,0.06961521946360974
MUL1,0.11546809284248129,0.0968155209813432,0.07425339839377039,0.08536862890725629,0.12553407590178917,0.09559043332200329,0.11850309824356728,0.09882038524571862
FAM43B,0.01004794341965731,4.195446834827203e-4,0.01846782579208594,0,0.005294336910157971,3.457868932458798e-5,8.458415679534313e-4,0
CDA,0.9759688319746082,0.15373176377332312,0.02046532115313273,0.01780826602373771,0.22692556956975005,0.18213627362930732,0.0611985187530544,0.03622723664841808
PINK1,0.8815539739344775,0.15054323777774586,0.34170944321996105,0.07381393727442655,0.5133804424412357,0.12794696658875757,0.23107805456847288,0.08566875159801936
PINK1-AS,0.018661929857464028,0.010297007573461947,0.014355365856211385,0.00904328074624964,0.02702556249010855,0.0082458816994105,0.025315181770304573,0.011907775532311331
DDOST,0.7171142901221095,0.787635926736345,0.6910750587754516,0.7126456124653142,0.6597019079557892,0.671454173971037,0.5948917944165978,0.716809525561049
KIF17,0.1985630248109237,0.014273766052977685,0.03353316701444902,0.002653087384526358,0.17362507461288584,0.011385883179813917,0.01185269362484242,0.00257493414681393
HP1BP3,0.8921140878063288,0.8239766328622616,0.9948720035822407,0.8773210999053443,1.3162290045861178,0.8509875603763426,1.2224673416253438,0.91722287525651
EIF4G3,0.31370718012188464,0.17086551127961833,0.17478024012553775,0.12700574352622962,0.5771482104021962,0.1929246997963089,0.17876619638065383,0.1321091432843921
ECE1,0.7836543603599005,0.09180307606271118,0.2425891346825303,0.09438591620608007,0.7765509039166645,0.1010423132885815,0.23392530485643329,0.07333510593563126
NBPF3,0.019023563221941302,0.017744727415834483,0.04661610489157163,0.0090298407950016,0.03415276069313338,0.019561634377718216,0.02313848408305322,0.024906481954560827
ALPL,0.17476692541958563,0.007221784418878251,0.026782940911862684,0.0024711443088215736,0.6310167535935683,0.01579113132278766,0.006552050524079982,0.001307836758628579
RAP1GAP,0.005233895467989145,0.059733376880544926,0.006143500634078937,0.005768202762258444,0.002435720723308366,0.02327642631921147,0.03000569913374187,0.012363168176132013
USP48,0.2708489083383351,0.24730140954131993,0.1584709599460359,0.2653917256059163,0.3414346960498305,0.25287936881275896,0.3221215212779028,0.22474588741449003
LDLRAD2,0.04901884480296139,0.010049752117770688,0.011736804001549134,0.003590729581763708,0.0139537038588846,0.0035394266587615458,0.006530237606142773,0.0010402465445707811
HSPG2,6.058102625023559,0.23983897399256843,0.5102424256277847,0.07225927448735385,4.208876898589423,0.16640013468322762,0.29911707036526625,0.028407152089443707
RP1-224A6.3,0.007384957191548894,0.004069963679302512,0.008032184209323502,0.0028268280029435772,0.005039940900984877,0.0028881755353549893,0.0011567117566990593,0.0035544660001660833
LINC00339,0.07234701818258983,0.08445335525691047,0.06976444772925677,0.06851006396320063,0.07642007169643275,0.08656025064783282,0.0991730912546173,0.08871168331997158
CDC42,2.876405240716413,2.7930506831824164,1.7114918093293185,2.476167833888876,3.8126502949267307,4.2648654647626305,4.132094434264145,4.436881427238693
ZBTB40,0.06607650328967378,0.057313211181148016,0.03206656951655251,0.07247517677179206,0.07516387406459496,0.05336531586113964,0.07003609096188053,0.06988641969421411
C1QA,0.5683278238052367,10.304219956853254,0.2930838191246002,0.2014816146912057,1.032440320951215,11.864717777985744,0.2497086656399088,0.16549925754125944
C1QC,0.22862190543572108,6.772932372926449,0.0941993610640814,0.0837190703635101,0.3923557759523636,6.747919899278855,0.11176733823569716,0.06309316382561188
C1QB,0.49544704231064873,9.901578745791433,0.2897020507938506,0.176064549239566,1.0111091142052364,11.349605902196393,0.16091910899832493,0.1542822525430668
EPHB2,0.0053389083823233005,0.032224317482913295,0.02762433682941987,0.001640285748906944,0.009233263118438655,0.01875607978400391,0.005659687140433342,0.004358200265740717
